date,ABB.ST,ALFA.ST,ALIV-SDB.ST,ASSA-B.ST,ATCO-A.ST,ATCO-B.ST,AZN.ST,BOL.ST,ELUX-B.ST,ERIC-B.ST,ESSITY-B.ST,EVO.ST,GETI-B.ST,HEXA-B.ST,HM-B.ST,INVE-B.ST,KINV-B.ST,NDA-SE.ST,NIBE-B.ST,SAND.ST,SBB-B.ST,SCA-B.ST,SEB-A.ST,SHB-A.ST,SINCH.ST,SKF-B.ST,SWED-A.ST,TEL2-B.ST,TELIA.ST,VOLV-B.ST
2019-05-06,181.02771,198.211655,699.438843,183.813416,57.31881,53.420376,718.033997,187.794937,168.070724,80.615082,246.977844,181.68959,124.783379,67.953201,136.894516,98.677826,238.7491,71.630966,30.397776,150.187225,10.537942,78.661858,66.890633,83.796783,12.54,142.166794,116.031425,89.880783,32.03701,114.286095
2019-05-13,181.870956,198.967819,662.636597,184.518402,57.298271,53.190033,724.182007,190.56929,165.399384,82.656425,252.703079,179.659744,125.255135,68.122475,141.969727,102.66272,240.894821,70.114357,31.724716,150.5112,11.763284,76.610832,66.860657,83.838196,14.4,139.43959,113.934715,93.959488,32.35421,115.510155
2019-05-20,176.602905,192.729401,622.470947,182.309418,54.545326,49.902298,739.750549,181.566345,160.427765,86.483955,251.822266,184.654724,126.198685,65.18824,133.540268,100.954811,238.854553,68.296356,30.901762,142.180313,12.165897,73.544052,65.706863,81.021507,14.58,133.941177,111.402824,95.648476,32.013222,112.001198
2019-05-27,171.236374,184.269714,582.861511,174.084595,52.573067,48.227024,703.358032,179.527039,153.081635,83.367256,245.304337,179.69957,121.480972,62.253986,125.998138,95.994804,226.588791,65.127022,29.413261,135.65448,12.095879,70.926552,63.129536,77.475769,15.62,129.76239,107.525894,96.272682,31.513638,108.329033
2019-06-03,178.818436,188.617722,615.341797,185.975357,54.709667,50.844643,725.669434,184.589966,164.657364,85.299248,255.257416,189.251678,130.350266,66.288574,132.599747,99.574432,234.07933,66.993629,31.086287,143.105972,11.920829,70.242867,65.377205,76.166847,16.24,137.50415,110.334686,96.272682,32.235264,112.776421
2019-06-10,176.258255,189.137604,615.935852,190.628265,57.68861,53.546028,748.278503,187.121445,170.074234,81.362366,260.718384,183.082581,136.813522,68.009621,136.681351,102.803116,226.682419,67.363052,33.116062,149.585556,11.045585,72.840843,65.227356,76.117126,16.440001,138.691803,111.046806,98.475716,32.718987,115.020538
2019-06-17,183.249496,196.888367,631.581909,193.918213,60.503204,55.765766,781.993591,195.877838,178.013962,85.736679,257.987946,174.326477,141.62558,72.2276,130.57666,106.452927,229.304092,65.972824,34.001778,158.055283,11.273148,74.774666,66.021538,76.614204,15.46,149.996521,111.007225,99.430359,33.052044,121.956848
2019-06-24,183.151047,191.500641,650.396729,197.302139,60.975712,55.786705,765.433594,197.081329,176.084671,80.287003,251.381882,182.883591,138.040131,72.735451,146.725723,104.370659,226.120621,65.545067,33.448204,157.916443,11.080596,78.818123,64.373238,76.117126,14.96,150.216461,110.334686,99.503792,32.703133,120.243187
2019-07-01,179.606171,194.525314,629.205383,199.746109,59.784149,54.19519,774.655762,191.0224,178.013962,80.578629,257.107117,191.83873,136.813522,65.018944,149.174683,106.733681,230.240433,70.026855,33.768047,152.269943,11.115604,81.279366,67.669823,80.690132,14.12,141.814896,116.031425,100.311584,34.281189,119.957558
2019-07-08,173.796555,188.42868,627.620911,198.054123,57.668079,52.163929,747.981018,182.597992,177.717163,82.091408,254.376602,189.848679,141.672745,65.555008,150.84285,106.733681,229.397736,69.171326,34.075588,145.882935,13.076153,80.107346,70.75663,80.85582,14.3,137.724075,117.96991,95.648476,34.416,119.835175
2019-07-15,174.436584,174.534012,673.370544,207.641937,59.434883,54.404602,752.244873,178.406525,176.678299,76.514153,243.983109,219.40062,128.746231,68.009621,149.671585,107.833298,226.776047,62.754875,33.829559,140.46785,13.163677,74.130066,70.082329,76.647331,14.4,141.770905,107.209412,99.246773,33.845047,122.487297
2019-07-22,175.71669,173.494278,700.30542,209.803894,61.181156,55.723881,814.717285,183.842972,168.367508,77.917587,247.946732,215.918076,129.312378,66.1334,151.251007,107.552559,233.611176,60.81049,34.137096,143.661362,14.459037,80.576149,69.482941,72.819939,14.32,145.245895,105.666542,100.42173,33.987778,119.794357
2019-07-29,176.553665,167.822983,659.903198,204.821991,58.777466,53.399437,844.96167,173.634079,159.68573,75.839783,249.796417,203.977875,134.313141,64.38414,148.092178,106.452927,229.772263,59.216103,33.669636,133.432892,14.634091,77.040565,66.860657,71.544144,13.66,135.480728,102.185196,101.302948,34.114662,113.918892
2019-08-05,169.217773,158.134537,645.643494,202.002045,55.326008,50.069828,843.077698,168.405151,162.728088,75.493477,250.412964,180.69455,130.774857,63.241467,151.091293,102.849907,229.023239,58.914722,33.152966,128.202972,14.196465,73.368248,63.773865,70.931099,12.98,131.653824,100.4841,100.715462,32.623825,107.716995
2019-08-12,176.012085,162.955109,624.254089,202.284042,55.305466,50.781818,850.252258,162.064011,163.766937,73.269875,255.874008,171.540421,127.330933,61.548641,149.440887,102.054443,228.648697,57.718929,29.610086,123.297005,14.371513,73.797981,62.590092,70.666,13.2,128.354797,99.257706,103.836433,32.607967,104.901665
2019-08-19,176.159775,162.104416,612.965088,192.696228,56.086166,51.30534,863.948547,164.935791,162.431274,71.665947,255.34549,177.112518,127.330933,62.155235,157.888092,103.575188,240.259018,57.942528,30.065248,125.888817,15.736897,76.669434,61.78093,69.125099,12.82,130.026321,98.347816,100.788902,32.377998,103.677612
2019-08-26,184.086487,170.8004,670.257568,192.602249,60.21558,54.760597,876.255249,180.108032,162.87648,69.679276,269.614532,183.281601,127.802696,61.50631,166.796677,107.669533,250.371262,59.595257,30.21287,130.28569,16.069489,82.685783,63.204456,71.560715,13.14,139.307632,99.771996,106.137482,34.067081,110.57312
2019-09-02,184.726532,174.628525,710.302734,200.21608,61.324966,55.82859,858.489929,194.674347,165.028381,70.736412,257.723694,202.485382,128.604706,61.195965,169.565109,108.418213,260.01532,62.317387,30.335884,133.479187,16.629644,86.494835,63.668976,72.571411,13.42,142.21077,101.868713,109.127281,34.082939,111.919594
2019-09-09,193.588684,186.538254,762.043945,204.258011,65.146217,59.17915,821.371277,210.112183,175.491058,70.845757,247.594421,193.629745,128.132935,69.617805,168.802002,110.734436,256.925476,68.99633,31.492243,150.233505,16.139505,87.979401,68.209274,78.867561,14.44,151.887985,112.589661,103.492676,34.051216,119.019127
2019-09-16,193.736374,181.103256,756.2948,206.325989,64.92025,58.488091,870.101807,202.600769,178.013962,74.071815,250.677231,199.002808,134.501846,66.768211,167.719498,112.021233,241.944382,67.858871,31.270811,146.623459,17.942507,84.893082,69.003441,77.4095,14.4,147.005402,110.730301,110.698845,35.39138,117.060623
2019-09-23,188.714478,180.819702,752.924805,203.318054,62.598721,56.812817,885.385925,189.984909,175.491058,71.884659,253.760056,195.420761,130.916382,66.951599,170.416916,111.646896,242.131668,67.042236,30.618824,141.578659,18.29261,85.498627,67.819664,76.498215,14.88,141.507004,110.849007,113.573616,35.121765,112.082802
2019-09-30,175.470505,178.598434,744.400269,206.325989,60.297749,53.755444,844.098999,182.763977,174.823227,69.642822,250.236847,187.261627,128.793411,62.959332,170.984787,108.371414,233.892059,64.514534,29.536278,134.358551,17.1898,84.268005,64.71788,73.714653,14.96,136.140549,105.864342,108.78228,34.304977,105.064873
2019-10-07,178.769196,186.065643,770.964783,201.626083,61.67424,55.284122,853.428284,204.468277,182.614594,75.384117,248.915619,201.987869,125.5382,64.34182,177.426682,110.991798,242.787064,68.082474,30.016041,142.874557,16.96224,89.796021,69.048393,77.32666,16.34,148.984833,111.046806,107.989166,35.153488,112.613228
2019-10-14,181.821701,193.674622,773.145569,212.905853,63.74921,57.378227,845.190674,204.094757,190.388107,80.870239,254.640869,206.962921,148.183197,64.962524,183.362778,113.28463,250.277603,68.199135,30.557316,153.889847,17.452374,92.550262,70.262138,77.740875,16.48,154.923096,112.312737,109.740341,33.424759,117.060623
2019-10-21,200.776855,210.688477,796.934631,211.495865,68.659309,61.629227,913.373718,213.681152,201.116333,79.375679,268.909912,234.325806,146.437653,67.868538,182.342377,115.343506,247.094147,70.425453,31.799784,155.694855,19.08033,95.05056,71.670685,81.584846,17.34,157.0345,111.95668,111.569336,34.574593,119.019127
2019-10-28,199.102905,212.011795,746.581116,218.921738,71.340492,63.919628,939.575073,216.005127,192.276871,76.842224,267.50061,231.838272,153.750076,70.760483,178.704391,115.811424,247.562271,68.344971,32.870029,158.008987,19.649239,97.218796,69.033417,79.198929,17.4,153.691452,105.547852,107.405426,34.445946,117.917473
2019-11-04,206.488022,224.58316,826.671082,212.905853,73.248428,65.401192,900.769226,226.048035,193.485687,79.41214,268.029083,232.833298,159.647217,75.190056,171.801102,119.13369,246.438736,70.639351,33.804951,166.247314,20.436954,100.500435,71.146217,79.397758,19.26,162.049026,109.85997,107.833496,34.568218,122.854492
2019-11-11,210.328293,220.707779,802.287109,213.939804,75.446709,67.327263,901.265503,218.702591,191.219147,80.195877,268.029083,245.768509,158.98674,74.033287,164.22348,120.2705,202.764435,68.753288,34.260113,166.154755,19.16785,100.256271,60.956787,79.894829,21.450001,162.576874,104.519287,108.962029,34.608971,124.527374
2019-11-18,206.291077,216.170746,777.110352,213.28183,73.144737,65.274208,915.259338,215.216614,180.264282,78.610184,265.827087,249.74855,156.250473,73.497231,165.767105,118.100906,209.776917,67.57695,35.650196,159.814026,20.611727,95.695175,60.717033,78.254509,21.9,157.958221,100.444534,109.895996,33.932438,120.079971
2019-11-25,206.291077,222.692734,778.316406,213.751816,72.771446,65.528198,921.015747,205.007751,185.930603,78.646637,265.122467,251.738571,156.86377,76.375053,168.224396,119.374359,211.707672,65.943665,36.019249,161.202484,21.927368,93.077667,61.526199,77.873436,22.700001,160.905365,98.664299,109.973824,33.785725,120.8144
2019-12-02,211.214508,219.289963,787.045959,215.161789,74.554962,66.522964,899.776733,205.339737,195.07225,79.849571,259.837616,256.216156,163.138336,77.136818,174.540543,120.36483,216.631088,66.789459,37.667675,164.905106,21.006422,95.226357,62.275421,76.630775,26.200001,163.852493,97.833527,107.833496,33.337418,118.733505
2019-12-09,218.796555,220.42421,788.434692,206.795959,78.225677,69.507286,900.769226,207.829712,189.481491,77.498375,256.754791,270.643829,156.108948,81.114983,173.484818,121.025139,216.534561,69.793533,38.442677,173.097153,20.392452,90.186691,66.111443,83.672508,26.049999,171.242355,102.106079,106.666054,33.043991,120.896019
2019-12-16,222.341431,227.040726,803.314636,210.743896,79.781067,70.967712,949.00354,206.335724,176.637863,75.384117,268.821869,283.57901,163.704468,74.287224,175.596283,122.911728,222.133774,74.537819,39.193081,171.569809,21.444965,93.585541,66.231323,83.672508,28.200001,170.054703,109.622597,106.588219,33.443378,128.933975
2019-12-23,223.030685,228.553055,797.36261,210.273895,79.635895,70.692566,937.887756,205.173721,175.429016,75.657509,268.645691,283.081543,164.459305,75.218269,176.105927,122.062744,223.581833,74.421158,40.275623,173.467407,20.831001,95.031029,66.201347,83.838196,28.450001,170.714523,110.136887,106.666054,33.272213,130.606857
2019-12-30,224.212311,225.150284,778.118042,208.393921,78.080513,69.697784,935.605103,204.34375,173.086975,75.220093,268.909912,287.559113,164.317749,74.400078,173.084366,121.968437,223.002609,74.907257,40.730785,168.885422,19.208372,93.722275,67.235275,84.749489,29.65,166.183823,109.939079,106.510384,33.011379,128.281143
2020-01-06,225.098541,224.488647,753.119812,208.487946,78.640457,69.972946,940.071228,205.339737,177.015594,74.873787,269.526459,309.449402,169.224167,74.795074,168.406403,122.628731,220.203003,74.537819,41.862537,169.394531,19.910049,92.296318,67.160355,83.175461,31.549999,163.8965,108.000618,110.440788,33.304817,127.34272
2020-01-13,224.113861,237.721664,766.214172,220.049728,81.419411,73.084251,971.334106,218.536606,184.34404,77.862907,283.267059,307.956879,168.752396,77.277885,168.351807,126.920738,223.67836,74.839195,43.683182,173.976501,19.822344,89.444412,68.928528,79.695999,33.200001,166.667694,109.424812,110.090561,33.027683,130.117249
2020-01-20,226.969437,235.075043,732.48645,225.783585,80.15435,72.089478,950.690796,201.687805,180.188736,72.631943,275.692108,316.912018,171.866089,79.055374,171.955841,127.2509,226.477982,74.382271,42.096268,173.652542,20.217031,89.405342,69.288147,78.254509,29.200001,162.40094,106.61599,115.577583,33.655308,127.791534
2020-01-27,221.35672,227.79689,736.057495,215.537796,70.92572,63.496304,933.520935,190.31691,172.78476,69.041374,269.526459,296.514191,155.259766,74.089722,192.62439,124.5625,224.740295,74.003113,41.112137,163.053787,20.831001,94.269211,71.35601,78.436768,30.9,155.450943,117.297371,113.164848,33.622704,134.891052
2020-02-03,231.892853,238.194275,726.137695,216.383759,74.762337,66.925117,950.591492,194.881836,172.406998,76.277206,273.666229,301.986755,162.80809,78.237167,185.662064,130.50528,215.955338,82.431999,41.456585,168.515167,22.365919,95.363098,74.218033,90.838539,34.450001,168.911041,121.807289,112.853539,33.41893,139.093643
2020-02-10,231.400497,239.990173,743.99353,226.629578,78.059761,70.078773,918.733032,193.719864,168.402786,80.378136,277.894135,386.562958,162.053253,79.788933,186.117126,132.816345,224.354126,83.355576,44.150646,170.690445,22.979881,101.086441,75.147079,90.755684,37.099998,167.723389,124.180939,114.332306,33.761265,141.460159
2020-02-17,230.120392,234.224365,718.003235,231.04747,74.389053,66.798119,961.905701,188.324905,135.486984,79.047607,277.717957,420.890961,165.072601,80.099281,185.889603,131.873077,220.878769,83.287529,44.039932,165.69194,27.76005,103.528145,76.608063,90.838539,47.650002,164.732239,127.701828,119.819321,34.225876,139.297668
2020-02-24,205.011002,204.261032,645.528076,202.002045,70.324303,62.607365,834.571289,164.670197,121.184204,69.879768,253.319672,349.249969,151.060989,72.312241,157.776367,112.559029,187.766266,73.57534,38.233547,146.623459,23.681559,89.522552,68.508949,79.927971,40.299999,147.797165,114.528145,108.533974,30.916588,121.426437
2020-03-02,192.653229,187.814301,581.789429,194.8582,66.902435,59.686535,877.832825,159.109238,117.413765,65.013329,270.231079,370.145264,166.063324,68.207123,151.114365,113.879646,190.758942,70.493515,38.577999,140.097626,23.681559,91.983788,66.366173,79.430893,44.25,134.644958,114.725952,115.577583,31.389343,113.918892
2020-03-09,159.223221,155.818741,526.787476,167.034729,61.074928,54.183521,756.560547,125.536125,93.762733,59.253807,241.516891,325.867126,137.143768,58.162971,121.97271,96.357887,148.716675,52.887142,30.901762,117.835648,14.472065,80.537086,51.12698,65.595932,34.299999,119.029495,94.431313,89.115372,25.960804,96.537285
2020-03-16,166.460678,151.139923,436.540649,162.616821,57.259033,50.818218,839.960083,132.798553,83.483665,67.656151,254.20047,331.837189,164.931061,53.423031,103.060654,94.825035,143.696701,52.789925,30.877157,113.253662,13.34938,86.006493,48.56464,65.861031,32.599998,109.704201,95.459892,95.341774,29.041868,83.031853
2020-03-23,178.030701,164.845551,462.353821,162.522827,65.30558,57.739319,828.031738,142.509445,88.885551,67.218727,256.138214,299.00174,169.271332,57.55637,111.943306,102.725159,156.34317,53.830166,34.12479,128.712082,14.735189,92.413521,49.478695,68.710876,35.150002,111.551674,87.468643,98.065826,28.169712,92.538696
2020-03-30,166.165253,161.064682,414.599487,161.723846,64.413826,57.823978,884.592407,147.364883,84.01252,71.429001,251.029556,336.414276,177.999115,56.399597,103.752335,102.300667,156.970673,52.444572,35.182739,122.001083,14.796588,91.30011,53.118217,67.841232,39.25,113.427917,92.448952,107.016289,28.438692,91.477837
2020-04-06,177.832886,177.936783,535.127258,168.867691,68.499321,61.654915,871.073425,161.516251,100.377625,73.586189,256.533875,421.885986,173.894699,63.580032,124.229767,109.115997,185.883774,55.989182,40.349434,129.776566,18.822453,96.007713,57.800217,72.675644,42.25,126.285774,91.986191,105.537514,29.259367,103.636803
2020-04-13,173.728271,167.681198,550.019348,180.335495,72.190773,64.364098,986.381531,167.990158,100.338509,79.657051,274.722626,479.497284,170.828186,64.877869,123.274147,114.587112,189.166061,54.187504,42.145477,130.794785,17.752396,103.479309,56.25066,70.568329,43,124.802185,92.191864,105.148369,29.718761,106.144745
2020-04-20,171.898514,159.268768,589.533386,179.536484,71.547882,65.380043,1013.518738,167.409164,99.36055,74.598,273.552063,452.731415,174.508011,61.873096,113.535995,112.417542,185.111465,54.021042,42.120869,131.859299,18.243572,98.547081,56.9338,74.375656,43.849998,138.963806,95.448311,100.011574,28.282103,99.148056
2020-04-27,185.448608,173.447021,595.688782,165.483765,71.038673,65.322418,1035.586548,166.247177,105.502136,78.277306,285.888062,442.681793,178.896973,68.714973,123.956726,115.83699,195.006607,61.922985,44.987164,140.051331,16.620947,102.795639,66.930946,79.953835,50.900002,139.862961,98.859024,98.532814,28.190222,107.637924
2020-05-04,176.695435,176.755264,593.901794,178.097748,72.148331,66.755951,1035.387573,171.085159,107.92746,76.915962,281.475891,492.987061,175.140244,67.31958,120.543823,114.044716,127.060883,58.358784,44.790333,141.622162,13.454633,101.477119,62.798798,77.421524,57.099998,140.896988,92.808876,98.766304,27.313196,108.06456
2020-05-11,171.305069,167.633942,559.550354,166.268906,70.264008,64.744736,1034.989868,164.680222,106.71479,75.481026,273.281921,489.999237,162.633606,64.714485,109.167473,108.172699,123.093819,54.373543,46.155815,132.794373,12.954689,99.133087,59.333122,74.375656,55.200001,132.579834,87.427162,94.641319,26.018532,101.8358
2020-05-18,179.712082,168.909988,607.602539,174.819885,74.472313,68.360664,1060.636108,177.962967,112.582542,78.40609,275.803162,535.214661,165.296616,68.259117,117.631477,112.93634,126.485939,56.968353,48.185589,134.305023,16.235022,108.265045,62.115662,76.907974,61.900002,140.447403,91.523438,96.571838,25.793009,107.083313
2020-05-25,183.767227,179.496384,586.206909,181.185623,77.298798,71.077988,1014.71167,175.555725,120.601807,78.774017,279.855133,553.539734,165.249069,73.625885,129.371872,118.148071,136.259857,62.314648,51.420925,147.192627,16.524464,114.759972,68.080627,78.926743,62.799999,155.373306,101.121407,99.674232,26.962385,113.696022
2020-06-01,198.207474,200.102081,641.666931,193.537003,80.878975,74.437172,991.649963,187.505905,126.860748,81.312752,255.813538,590.78772,157.592926,78.266663,153.125717,124.373848,147.011154,69.168861,52.454266,166.028381,18.629492,111.048592,72.729309,82.840324,59.900002,166.792542,112.056229,101.384529,28.399042,130.547791
2020-06-08,192.124771,179.54364,582.032532,178.145264,77.801277,69.259315,960.039673,180.026291,119.819443,76.897568,257.074127,539.397522,160.874115,72.714821,130.919067,113.903229,129.993057,66.260719,47.865746,147.003799,18.769829,107.630203,65.214775,78.909035,62.5,152.271255,105.594734,96.770714,26.444519,116.725075
2020-06-15,199.493271,190.933502,591.375366,183.323349,82.491119,73.602722,983.896423,176.759369,123.770393,79.178734,270.580658,586.007324,168.863159,77.44101,131.192093,118.761215,142.411667,65.457794,50.559807,151.48851,21.99754,114.711136,65.864594,81.228844,74.599998,155.822906,103.126686,98.48101,28.231987,125.68425
2020-06-22,203.746216,192.918457,583.026489,180.235489,82.553925,73.73111,983.001831,173.234482,121.462418,79.565071,269.139954,575.685547,167.912079,77.355591,124.730331,117.202896,139.307007,62.530064,50.855049,160.174667,20.38368,108.55806,66.364456,79.068413,77.900002,156.317429,100.041626,97.5662,29.125721,123.209801
2020-06-29,217.395248,193.391052,595.947205,183.845901,83.726395,75.293015,983.101196,186.474228,125.726311,80.172157,272.291473,657.015137,169.338699,78.323601,128.780319,119.483101,146.033783,63.75404,51.396317,166.453247,22.734293,108.94873,68.797096,79.139244,81.800003,157.171616,107.051575,101.822037,29.150784,126.964127
2020-07-06,221.747101,192.918457,591.375366,186.648727,85.380409,76.812149,985.487,199.284119,135.818848,79.528267,266.078461,660.005188,170.45401,78.352066,125.27639,121.499298,151.380676,64.312172,51.937595,169.28569,22.687771,108.606888,71.679604,79.82988,78.5,163.465698,114.301468,96.571838,28.875141,130.803772
2020-07-13,220.659149,191.500641,584.417847,192.016846,85.736328,77.946144,1043.339722,204.270538,131.633163,89.830345,261.306183,681.73291,190.885483,81.910942,123.274147,124.523575,173.975662,68.150528,53.069347,166.783707,21.187023,107.337204,76.294952,80.077805,74.400002,167.466904,125.030602,101.344757,30.295095,136.605896
2020-07-20,225.802246,205.395294,605.687622,192.586884,83.7892,74.993484,979.721558,210.632492,130.850815,92.580627,258.694916,601.001343,199.614426,81.483879,122.864609,125.483658,175.81546,69.560532,53.143158,158.616821,20.816252,103.430481,73.529076,76.217346,70.900002,151.102356,125.082031,103.492561,29.668644,134.515411
2020-07-27,216.109467,195.754105,566.726379,182.088211,81.004601,72.318954,979.125122,204.528427,128.347244,92.718605,259.775421,596.416687,201.245102,80.971405,123.638206,123.995529,176.332901,66.299881,51.666958,153.518433,20.904526,103.332817,70.513268,73.295441,68.400002,145.167953,121.67131,98.679878,28.465862,128.755951
2020-08-03,223.626328,201.519913,580.641174,187.503799,82.784233,73.923668,966.003845,206.591782,137.540054,93.40847,260.315704,633.692627,195.297897,84.729568,125.867966,128.075897,186.279297,66.809059,55.480473,159.183304,21.098742,104.407166,71.129761,73.490234,75.599998,149.933456,122.991051,97.367325,28.273748,134.814056
2020-08-10,225.901138,210.121368,623.975464,185.603607,82.198013,73.089218,956.560486,209.600815,139.652435,92.488647,261.126099,605.1875,194.722382,83.790031,130.873566,128.699966,184.89946,68.336571,57.768578,162.157364,20.745625,106.604691,71.413017,77.634018,78.400002,153.709885,125.287697,98.043488,28.490921,135.88063
2020-08-17,223.52742,206.624069,605.091248,190.686691,82.030502,73.517151,970.560852,218.112106,143.094849,91.872353,270.400543,631.69928,194.722382,85.071213,125.867966,131.964264,190.073868,66.906975,60.843994,158.003143,21.1164,108.509216,70.396645,76.589218,79.800003,151.506973,122.494011,99.63446,27.989759,136.819199
2020-08-24,220.06572,203.88295,676.255005,190.97171,83.014534,74.287415,962.702515,220.691269,147.045792,93.040543,269.139954,652.231079,186.712845,88.630081,127.870201,132.540329,190.160126,69.315742,59.810658,161.968552,21.593107,107.972046,72.695984,78.27153,85.800003,154.743927,127.635773,99.077621,28.006464,141.042801
2020-08-31,220.263519,193.958176,668.900146,190.59169,83.24485,75.357224,927.190491,226.795303,145.089905,90.143089,265.628265,571.698792,169.830536,89.939751,125.230896,131.820267,189.803268,67.846985,55.997139,163.243134,20.463133,112.415939,69.763481,73.773575,76.099998,161.532501,124.567848,99.077621,28.557741,146.034332
